time_ms,target_rpm,measured_rpm,error,pwm
5980,180.00,132.14,47.85,287.14
6000,180.00,128.57,51.42,308.57
6020,180.00,125.00,54.99,329.99
6040,180.00,128.57,51.42,308.57
6060,180.00,132.14,47.85,287.14
6080,180.00,125.00,54.99,329.99
6100,180.00,128.57,51.42,308.57
6120,180.00,128.57,51.42,308.57
6140,180.00,125.00,54.99,329.99
6160,180.00,128.57,51.42,308.57
6180,180.00,132.14,47.85,287.14
6200,180.00,125.00,54.99,329.99
6220,180.00,128.57,51.42,308.57
6240,180.00,128.57,51.42,308.57
6260,180.00,125.00,54.99,329.99
6280,180.00,128.57,51.42,308.57
6300,180.00,132.14,47.85,287.14
6320,180.00,125.00,54.99,329.99
6340,180.00,128.57,51.42,308.57
6360,180.00,128.57,51.42,308.57
6380,180.00,128.57,51.42,308.57
6400,180.00,125.00,54.99,329.99
6420,180.00,132.14,47.85,287.14
6440,180.00,125.00,54.99,329.99
6460,180.00,128.57,51.42,308.57
6480,180.00,128.57,51.42,308.57
6500,180.00,128.57,51.42,308.57
6520,180.00,128.57,51.42,308.57
6540,180.00,125.00,54.99,329.99
6560,180.00,128.57,51.42,308.57
6580,180.00,132.14,47.85,287.14
6600,180.00,125.00,54.99,329.99
6620,180.00,128.57,51.42,308.57
6640,180.00,128.57,51.42,308.57
6660,180.00,125.00,54.99,329.99
6680,180.00,132.14,47.85,287.14
6700,180.00,128.57,51.42,308.57
6720,180.00,125.00,54.99,329.99
6740,180.00,125.00,54.99,329.99
6760,180.00,132.14,47.85,287.14
6780,180.00,132.14,47.85,287.14
6800,180.00,125.00,54.99,329.99
6820,180.00,125.00,54.99,329.99
6840,180.00,128.57,51.42,308.57
6860,180.00,132.14,47.85,287.14
6880,180.00,125.00,54.99,329.99
6900,180.00,128.57,51.42,308.57
6920,180.00,128.57,51.42,308.57
6940,180.00,128.57,51.42,308.57
6960,180.00,125.00,54.99,329.99
6980,180.00,128.57,51.42,308.57
7000,180.00,132.14,47.85,287.14
7020,180.00,125.00,54.99,329.99
7040,180.00,128.57,51.42,308.57
7060,180.00,128.57,51.42,308.57
7080,180.00,128.57,51.42,308.57
7100,180.00,125.00,54.99,329.99
7120,180.00,128.57,51.42,308.57
7140,180.00,132.14,47.85,287.14
7160,180.00,125.00,54.99,329.99
7180,180.00,128.57,51.42,308.57
7200,180.00,128.57,51.42,308.57
7220,180.00,125.00,54.99,329.99
7240,180.00,132.14,47.85,287.14
7260,180.00,128.57,51.42,308.57
7280,180.00,125.00,54.99,329.99
7300,180.00,125.00,54.99,329.99
7320,180.00,132.14,47.85,287.14
7340,180.00,132.14,47.85,287.14
7360,180.00,125.00,54.99,329.99
7380,180.00,125.00,54.99,329.99
7400,180.00,128.57,51.42,308.57
7420,180.00,128.57,51.42,308.57
